item_id,label,purpose,sub_purpose,download_link,translation
gimpo-0403,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/gg/gimpo/gimpo-0403.mp3,"@ Ehe– Ehe– Ehe saydio

Ehe– Ehe– Ehe saydio  
The sound of the earring excites me, so passersby on the road cannot walk  
Hey, farmers, don't brag about your rice paddies, brag about your straw hats

<Sound of the millstone>

@ Ehe Eheya, oh hey, insist, it's the millstone  
Is it nanigan or nani? Ninanini, the millstone is good

Ehe Eheya, oh hey, insist, it's the millstone  
Is it nanigan or nani? Ninanini, the millstone is good

Good, and even better, golden thread, golden thread, carp fish  
Leaving the pollution and the rock behind, you stand alone, Erha, why have I come here?"
seonsan-0308,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/gb/seonsan/seonsan-0308.mp3,"The daughter-in-law who came yesterday, the daughter-in-law who came downstairs,  
Said she was going to the field, how many hills did she carry?  
On a day as hot as fire, in a field as ripe as stone,  
In a field as sharp as a sickle, carrying three hills repeatedly,  
Oh, you old lady, step back, how can you call that work?  
Did you come all this way to give just a token?  
The rice we ate last night, smeared on the edge of the bowl,  
What is given as soy sauce, smeared on the edge of the plate,  
The spoon given for the alcohol is said to be a three-year-old broken spoon,  
Thrown ten miles away."
goheung-0132,Ritual_funeral,Ritual,funeral,http://urisori.co.kr/sound/origin/jn/goheung/goheung-0132.mp3,"@Namu Amitabul

-Namu Amitabul  
-If you play at home tonight  
-Tomorrow evening you will go to the afterlife  
-Build your house only with mountain walks  
-Make your oars only with pine and bamboo  
-The cuckoo gradually comes  
-And sadly remains  
-Pave the way with chanting  
-And let it lead to the right place  
-Namu Amitabul  
-The moon is bright in the paulownia and persimmon tree  
-And thoughts of you come naturally  
-There is no one as precious as a parent  
-In heaven and earth, though  
-Longing for my husband, my heart is sorrowful  
-And cannot endure or calm down  
-The magpie bridge, the Cowherd and the Weaver Girl  
-Meet only once a year  
-In our life with countless sins  
-Once you go, you can never come back  
-Namu Amitabul / Sop'al"
hongcheon-1315,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/gw/hongcheon/hongcheon-1315.mp3,"Alright, let's start moving slowly.  
Don't rush, don't rush, just take it easy.  
Step up like this.  
Oh, now step down, slowly.  
Put some effort gently in the ground there, don't rush.  
No, step down.  
Don't rush, hey, hey!  
Don't cross over recklessly, just like this, okay!  
No, no, no! Like this,  
Don't think it's hard, okay!  
Don't rush, okay! Step down, where?  
Where slowly, don't rush, like this, step down slowly.  
Do it like this, oh, hehe.  
Don't mess around, step back, ah! Yes, that!  
Don't rush, put gentle effort under that tree there, oh, carefully, slowly step down.  
No, not that difficult, just step down a little, okay.  
Gradually build up your strength, put effort into it, don't rush, okay! Hehe, step down like this.  
No, step down!  
Don't think it's hard, grab it firmly and stretch, huh.  
Hey, like this! Okay! Like this!  
Don't hesitate, there are many obstacles in the narrow parts, but put gentle effort, step down there, okay, look, move quietly.  
In the narrow parts... grab and stretch, step down.  
No, look at that, just slowly.  
Don't think it's hard at all, put gentle effort and stretch, hehe.  
Good, okay! Step down, wait a moment, you've gotten older and are out of breath, so rest for a while before continuing.  
Wow! That's really something! Oh, I can't do it, I can't!"
uljin-1043,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/gb/uljin/uljin-1043.mp3,"Foreign horn, evening horn  
(Lyrics not transcribed)

-Gangwon-do Arirang  
-Supplement"
goheung-0401,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/jn/goheung/goheung-0401.mp3,"@Eheya Eheya Bangae-aenggaeroda

-Eheya Eheya Bangae-aenggaeroda  
-Knot a ribbon on my head  
-Will you always grow up to be my husband?  
-Let’s go pick mulberry leaves, let’s go pick mulberry leaves  
-To the mountains and fields to pick mulberry leaves  
-Ride, ride, ride while you’re young  
-You can’t play when you get old  
-Wash my hands, please wash my hands  
-Put it here and put it there  

"
hampyeong-0101,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/jn/hampyeong/hampyeong-0101.mp3,"@Ehera Mundun

-Ehera Mundun  
-Where did the Mundun sound go?  
-It came searching with the seasons  
-With iron-like bracelets on both arms  
-Gently, gently, please give me something  
-Time, oh time, do not pass by  
-The hardworking farmers are all growing old  
-In ancient times, Mr. Cheonwang  
-Became king through his virtue  
-Emperor Yan, Mr. Xinong  
-Guided the farming  
-How foolish is Qin Shi Huang  
-Building Abang Palace high  
-Constructing the Great Wall far away  
-Hearing there was an elixir of immortality  
-He sent hundreds of young men and women  
-To Mount Sanshin  
-But not even news returned  
-Where could the elixir be?  
-The failed five grains are the elixir of immortality  
(All together) E- Wi-

"
jeongeup-0418,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/jb/jeongeup/jeongeup-0418.mp3,"The spinning wheel brothers are eight brothers, and the janggu and seoldae are rhythmic.  
Carrying half a sack, the sheep play pitifully.  
The worn spinning wheel wrapped in a cloth pouch, rice wrapped in cloth.  
Going to the valley of Namsan to buy a fortune, sesame soup must be the best.  
The one who spread the sesame soup  
The top of the finger spins by itself / Sop'al  

"
gw.goseong-0904,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/gw/gw.goseong/gw.goseong-0904.mp3,"Arirang, Arirang, Arariyo, crossing over the Arirang Pass  
Arirang, Arirang, Arariyo, crossing over the Arirang Pass  

The merciless train carried me away, yet it never knew how to take me back home  
Arirang, Arirang, Arariyo, Arari Arirang, crossing over the Arirang Pass"
jinyang-0201,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/gn/jinyang/jinyang-0201.mp3,"It’s difficult to transplant rice seedlings by pouring them into the Han River.  
It’s difficult to pick cotton by pouring cotton into the sky.  

There is only as much of this seedbed like the sky left as a chessboard.  
Where has my beloved gone, who doesn’t know how to play janggi (Korean chess)?  

That big girl who is picking cow dung in the dew-covered field by the morning,  
She is picking cow dung, but the clothes get completely wet."
mungyeong-0421,Lullaby_lullaby,Lullaby,lullaby,http://urisori.co.kr/sound/origin/gb/mungyeong/mungyeong-0421.mp3,"Sweet and sweet, Seoul sweet  
Went to Seoul and got a whole chestnut at night  
Buried it under the snow mound  
A black-headed white rat  
Came and went, eating it all up  
Not a single grain left  
Boiled it in a small pot  
Boiled it in a big pot  
Boiled it in a small pot  
Scooped it out with a sieve  
Scooped it out with a ladle  
Scooped it out with a ladle  
Gave the shells to grandma  
And the kernels, you and I will share and eat together"
jangsu-0302,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/jb/jangsu/jangsu-0302.mp3,"Quickly hoe the furrows in my field,  
And also hoe the furrows in my lover’s field. /Sop’al"
wanju-0424,Lament_lament,Lament,lament,http://urisori.co.kr/sound/origin/jb/wanju/wanju-0424.mp3,"Gangnam-ddangddang, Gangnaebi recommended getting married, but just 15 days after marriage, Jungji went out and saw that  
quietly, the father-in-law gently opened his door and said,  
“The daughter-in-law who came yesterday, go wash your hands and feet and come in.”  
Quietly, the mother-in-law gently opened the main door and said,  
“The daughter-in-law who came yesterday, go wash your hands and feet and come in.”  
Quietly, the sister-in-law gently opened the back door and said,  
“To the new daughter-in-law who came yesterday, go wash your hands and feet and come in.”  
Quietly, the young master gently opened the large window and said,  
“To the new son who came yesterday, go wash your hands and feet and come in.”  
After washing hands and feet and entering, she placed the medicine, covered it, and poured soy sauce over it.  
Taking a sip, “Oh my, my head hurts.”  
Taking two sips, “The small bones soften, and the big bones surge.”  
Taking three sips, “I am completely gone, utterly gone.”  
She wrote a letter with the scholar who went to Seoul,  
“What kind of situation is this, and the whole village knows. When the in-laws know, what kind of country is this?”  
When the in-laws know, what kind of country is this?  
Sending a plump, lively letter to the scholar who went to Seoul,  
“The troublesome daughter-in-law who lived with hardship, how could she sleep in the daytime?”  
Frustrated like boiling anger, try diagnosing the pulse.  
Diagnosing the pulse, she is completely gone, forever gone.  
If the villagers knew, what kind of country is this?  
If the in-laws knew, what kind of daughter-in-law is this?  
When we two decided to marry, thinking we were destined partners for heaven and earth,  
After a hundred years of living together, what kind of situation is this?  
If you die, I go, and if I die, you go.  
I told you to protect the tree trunk; what is that if not that, and did you go?  
Oh, such a troublesome person, this and that, oh dear!  
If you had lived like this, you would have been a Munan-gumsa daughter! (An exclamation)

- This is the story of a daughter-in-law disliked in an official’s household where the son was raised. She was reluctantly accepted because of the son. While the son went to Seoul to serve as an official, the woman stayed behind and endured harsh lives of a daughter-in-law, eventually dying after taking the poisoned medicine prepared by the in-laws.  
The man receives the letter and returns, feeling aggrieved, but it is too late.

>"
hadong-0412,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/gn/hadong/hadong-0412.mp3,"The pumpkin vine reaches into the yard,
Our daughter tends to it, reaching into the yard.

The sweet potato fire by the yard burns inside like daytime,
The outside may not smell, but if the inside burns, the smell spreads."
sangju-1445,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/gb/sangju/sangju-1445.mp3,"@Eohoru Banghaya

-Eohoru Bang-eoya                
-Isn't Ibangha Nubangya                       
-Gang Taegong's fishing rod               
-Eohoru Banghaya       

"
damyang-0107,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/jn/damyang/damyang-0107.mp3,"@E-yara Dear-a Hehehe Heya Heohheoya Dear-a San-ajiroguna

Ga.
- E-yara Dear-a Hehehe Heya Heohheoya Dear-a San-ajiroguna
- Going, staying, parting, at the station yard the Han River water has come
- In the four seasons of childhood, the flowers bloomed and became a volcano
- Going, going, I am going back, following that guy, I am going back
- Let's stop, sing songs, and we farmers eat pork belly and go

Da.
- The concubine is dead, the flower is withered, and the shepherd is a learned villager

Na.
- The world meets in the market, blue comes less, and my liege’s descendants are all dying
- Youth, youth, all have grown old; if I were you, would I become half?
- Don’t do it, don’t do it, don’t think of you, don’t think of the persecution of people
- They say this world is vast, but that person will be gone tomorrow, gone next year, all dying

- San-ajitaryang
- It is said to have been sung while playing after returning home"
imsil-0404,Ritual_funeral,Ritual,funeral,http://urisori.co.kr/sound/origin/jb/imsil/imsil-0404.mp3,"@Regarding Ha Oh Heo

- Regarding - Oh Heo -
- When you hear the call, listen carefully from both sides
- Going, going, indeed I will go forever
- Even if I go, our descendants will prosper well
- Regarding Ha Oh Heo -
- Even if I go, may the local gentlemen live long and well
- The northern mountain and rivers, where could they be? I will not go so easily
- Listen carefully and match the call of Ha

"
uljin-0817,Ritual_funeral,Ritual,funeral,http://urisori.co.kr/sound/origin/gb/uljin/uljin-0817.mp3,"@You— You— Youho-ya  Youhwa-nom-cha  Youho

-You— Hong  You— Hong  Youhwa-nom-cha  Youho
-Not sure if you recognize or not  You-ho  Youho  Youhwa-nom-cha  Youho
-It’s hard to come again  You-ho  Youho  Youhwa-nom-cha  Youho
-If you can’t come because the water is deep  You-ho  Youho  Youhwa-nom-cha  Youho
-Ride the water quality ferry and come  You-ho  Youho  Youhwa-nom-cha  Youho
-If you can’t come because you’re hungry  You-ho  Youho  Youhwa-nom-cha  Youho
-Come back to the seat of honor in front  You-ho  Youho  Youhwa-nom-cha  Youho
-If you can’t come because you’re thirsty  You-ho  Youho  Youhwa-nom-cha  Youho
-Come back to the honored seat  You-ho  Youho  Youhwa-nom-cha  Youho
-Later, when the water splits  You-ho  Youho  Youhwa-nom-cha  Youho
-Come back around and around  You-ho  Youho  Youhwa-nom-cha  Youho
-If your clothes are worn out  You-ho  Youho  Youhwa-nom-cha  Youho
-Come back to the honored seat  You-ho  Youho  Youhwa-nom-cha  Youho
-The spring and autumn season is quiet  You-ho  Youho  Youhwa-nom-cha  Youho
-In the year of the rooster spring, was it with luck?  You-ho  Youho  Youhwa-nom-cha  Youho
-Even burnt grass sprouts inner leaves  You-ho  Youho  Youhwa-nom-cha  Youho
-Even in the year of the rooster spring, there is luck  You-ho  Youho  Youhwa-nom-cha  Youho
-Even the sleeping man’s flower blooms  You-ho  Youho  Youhwa-nom-cha  Youho
-Myeongsa ten ri azalea  You-ho  Youho  Youhwa-nom-cha  Youho
-Don’t be sad because the flowers fall  You-ho  Youho  Youhwa-nom-cha  Youho
-Next year in March  You-ho  Youho  Youhwa-nom-cha  Youho
-I don’t know if it will bloom again  You-ho  Youho  Youhwa-nom-cha  Youho
-My fate is hopeless  You-ho  Youho  Youhwa-nom-cha  Youho
-It’s hard to come again  You-ho  Youho  Youhwa-nom-cha  Youho
-My dear, my dear man  You-ho  Youho  Youhwa-nom-cha  Youho
-Holding your wrist together  You-ho  Youho  Youhwa-nom-cha  Youho
-There is a time to untie with playful talk and stories  You-ho  Youho  Youhwa-nom-cha  Youho
-With heaven’s blessing, I am fortunate  You-ho  Youho  Youhwa-nom-cha  Youho
-Let’s rest by the stream now  You-ho  Youho  Youhwa-nom-cha  Youho

 –When passing by the stream –

A: Nom-cha        B: Nom-cha
A: Nom-cha        B: Nom-cha
A: Nom-cha        B: Nom-cha
A: Nom-cha        B: Nom-cha
A: Nom-cha        B: Nom-cha"
