item_id,label,translation
VKR_21,NEZAŘAZENO,"1.  
Dou, dou across the garden,  
Honza in front, Franta behind,  
dou, dou across the garden,  
dou and dou and dou.  
The music accompanies them,  
sometimes it throws both of them off,  
dou, dou across the garden,  
dou and dou and dou.  

2.  
Dou, dou, they sing,  
howling along with the music,  
dou, dou, they sing,  
howling at the music.  
Today it’s easy for them to sing,  
tomorrow morning they will yawn.  
Dou, dou, they howl,  
howling at the music.  

3.  
Dou, dou, show-offs,  
the musicians have to play for them,  
dou, dou, show-offs,  
howling happily.  
They are played for on the road,  
women at home scold,  
dou, dou, show-offs,  
Honza and Franta howling."
VKR_22,NEZAŘAZENO,"1.  
When I walked past the green grove,  
a goat peeked out at me from the thorns.  
The goat looked around, spotted the tailor,  
with a needle, with a brick, with little knives.  

2.  
By Turna, the meadow is two strychy large,  
it is supposed to be mowed by morning.  
There are mowers on it, they have sharp scythes,  
my dear must rake behind them.  

3.  
I have walked across these hills and valleys,  
and my head has never hurt.  
Now my heart aches, in the deepest sorrow,  
because my Andulka has left me."
VKR_23,NEZAŘAZENO,"1.  
I have a valach (gelding),  
a valach, a lazy one,  
he is grazing.  
When he has finished grazing,  
then he will carry me  
to my dear, my lovely,  
in a short time.

2.  
I have a mare,  
she has a white star  
nicely white.  
When I give her oats,  
I will saddle her,  
she will carry me  
to my beloved.

3.  
I have little horses,  
warm chestnuts  
that jump nicely.  
When I give them oats,  
I will saddle them,  
they will carry me  
to my Káča."
VKR_24,NEZAŘAZENO,"1.  
I had a singing little dove,  
I carried her in my heart.  

2.  
I carried her in my heart behind glass,  
she broke the glass, flew out.  

3.  
This is a small bridge, it bends,  
under it is water, spreading out.  

4.  
There are little fish in that water,  
no one catches them, they are very small.  

5.  
On that hill by the guardhouse a boy is crying,  
oh God, goodness, I am longing!  

6.  
When longing comes, oh, longing comes, longing will be,  
it will not stop until the longest death."
VKR_25,NEZAŘAZENO,"1.  
I am the fisherman who works with water,  
I am the fisherman who spends time by the water.  
I will sit in the little boat, I will go for the girl  
to the other side, that’s where I will get her.

2.  
When they go fishing in the Dolany pond,  
when they go fishing in the Dolany pond,  
I will go there too, I will fish too,  
I will catch a carp, splash it against my chest.

3.  
When they go fishing in the Dolany pond,  
when they go fishing in the Dolany pond,  
I will go there too, I will fish too,  
I will catch a pike, splash it into the bag!"
VKR_26,NEZAŘAZENO,"1.  
Our little clover,  
you have a nice scent,  
in our field  
everything is buzzing around,  
you are turning green.  

2.  
A bird is flying, flying  
to our gates,  
there it sings sweetly,  
lifting its eyes to the sky:  
I would like a little parrot!"
VKR_27,NEZAŘAZENO,"1.  
It rolled, it rolled,  
a red little apple,  
where will you end up,  
my dear Anička?  

2.  
They rolled, they rolled  
two towards each other,  
you are as beautiful as I am,  
let’s go to each other.  

3.  
It rolled, it rolled,  
a red little apple,  
just don’t be angry with me,  
my golden little heart.  

4.  
I am not angry with you,  
but I feel sorry  
that you go to another  
across the green rye."
VKR_28,NEZAŘAZENO,"1.  
May tree, green May tree,  
pleasure is angry with me,  
it is angry with me without reason,  
pleasure is angry with me,  
oh, woe, oh, woe, oh, woe!

2.  
I came under your window,  
you were tempting me, Nanynka,  
when I came to you, my father found me,  
I was beaten like grain, Nanynka!

3.  
I will not come to you under the window anymore,  
even if you begged, Nanynka,  
I have had enough of my father's anger  
and your kisses, my Nanynka!"
VKR_29,NEZAŘAZENO,"1.  
Above Chválenice in a grafted tree  
there grow three roses:  
one red, the second green,  
and the third blue.  

2.  
If it were possible for me to pick  
one flower from that one rose,  
then I would think, my dearest,  
that I already have the whole world!  

3.  
The cuckoo cuckoos, the dove coos,  
birds on the alder.  
So you think, my dearest,  
that I am the worst?  

4.  
I am not the worst, give me the handkerchief,  
I will wash it for you,  
so that it will be white when you come to another,  
and invite me to the wedding."
VKR_30,NEZAŘAZENO,"1.  
Our tiny kitty  
caught a yellowhammer bird.  
Run, Káča, run,  
a wild tomcat is chasing you.  

2.  
Our tiny kitty  
caught a yellowhammer bird.  
Káča runs as fast as she can,  
the tomcat cannot catch her."
VKR_31,NEZAŘAZENO,"1.  
Oh dear, the little path is long,  
oh dear, the road is long.  
Which way, which way is the path  
to my little Janek?  
Oh dear, the road is long.  

2.  
Oh dear, the little path is long,  
oh dear, the road is long.  
The path is bad, then good,  
where have you brought me?  
Oh dear, the road is long."
VKR_32,NEZAŘAZENO,"1.  
Farmer, farmer, farmer, once again a farmer,  
he broke his ploughshare, how will he plow?  
Yesterday, today I brought a little patch,  
yesterday, today I sowed a little patch.  

2.  
Tailor, tailor, tailor, once again a tailor,  
he broke his needle, the most necessary one!  

3.  
Debtor, debtor, debtor, once again a debtor,  
he took flour on credit from the farmer’s measure."
VKR_33,NEZAŘAZENO,"1.  
In the green grove,  
my dear one goes there,  
his horses are turning,  
his horses are turning,  
on a hempen rope.  

2.  
Do not restrain, my dear,  
do not restrain the path,  
along which he used to walk,  
when he loved her,  
his beautiful Ančička.  

3.  
It was always  
joyful for me to go out,  
when it blossomed,  
when it blossomed  
by the Čejky flowers.  

4.  
Now I have encountered  
a sad surprise,  
that I must let go,  
let go from my heart  
my delight."
VKR_34,NEZAŘAZENO,"1.  
A flea was wandering,  
a louse met her:  
Where are you going, dear flea,  
where are you wandering?  
I am wandering to a party,  
to the shoemaker’s sleeve,  
I am supposed to be there today.

2.  
A flea was wandering,  
a louse met her:  
Where are you going, dear flea,  
where are you wandering?  
I am wandering to the millstone,  
to the miller’s cap,  
I am supposed to be there today."
VKR_35,NEZAŘAZENO,"1.  
The little swallow flies, flies,  
says that dawn is breaking.  
Go home, Honzíček,  
I cannot help you,  
I would be beaten, beaten,  
I would be beaten.  

2.  
I would be beaten, beaten,  
by my mother,  
because I did not mow,  
did not give the cows  
green grass, little grass,  
green little grass.  

3.  
You will not be beaten—  
you will not go to the grass.  
Dew has fallen,  
cold water,  
this is not a lie, not a lie,  
this is not a lie."
VKR_36,NEZAŘAZENO,"1.  
Stop, little sun, with the little moon  
above the innkeeper's yard,  
hitch up, Jeníček, the horses,  
we will ride with the Lord God.  

2.  
How can I leave the yard  
if I don't have a whip?  
Warm up, my black horse,  
so that my dear does not cry.  

3.  
And when we rode out of the yard,  
the bridge collapsed beneath us,  
wait, Svinenské maidens,  
you did not want to help me."
VKR_37,NEZAŘAZENO,"1.  
A week ago today, yesterday the day  
the sun was shining,  
a week ago today, yesterday the day  
the sun is shining.  

2.  
The sun was shining,  
I liked it,  
a week ago today, yesterday the day  
the sun is shining.  

3.  
Across the lord's field,  
my dear lad,  
across the lord's field  
you may not go further.  

4.  
Across the lord's meadow,  
my dear dove,  
across the lord's meadow  
you may not go further."
VKR_38,NEZAŘAZENO,"1.  
Hello hello hey, what is for sale,  
master farmer,  
Hello hello hey, what is for sale,  
farmer?  
I have chicken leather, hanging there on a stick,  
it's not torn, it’s tanned  
for a cap.  

2.  
Hello hello hey, what is for sale,  
master farmer,  
Hello hello hey, what is for sale,  
farmer?  
I have a deer vest, there is nothing better,  
I won’t sell it, I’ll keep it myself  
for the feast."
VKR_39,NEZAŘAZENO,"1.  
Little stars, little stars,  
how small you are;  
you shine for me so nicely,  
you shine for me so nicely  
the whole night through.  

2.  
My dear little moon,  
shine for me nicely,  
just so I don't get lost  
when I go to my dear one.  

3.  
If I were to get lost,  
and go to someone else,  
who would I complain to,  
if not to the white moon?"
VKR_40,NEZAŘAZENO,"1.  
I am the carter from Vejprnice,  
today I won’t sell anything at all.  
Neither cabbage nor poppy seeds,  
what’s the use for these people from Plzeň.  

2.  
Since you didn’t give me any rest,  
I will stand in the middle of the market for you.  
I am the carter from Vejprnice,  
I don’t care about Plzeň at all.  

3.  
I will drive on the road to Nýřany,  
joyfully calling out in all directions:  
Buy cabbage, dear people,  
while this cabbage still has some value."
VKR_41,NEZAŘAZENO,"1.  
How that little grass, nicely green,  
how that little grass is nicely cut.  
Turn around, spin around, my dear heart,  
turn around, spin around around me!  

2.  
How that little grass, nicely green,  
how that little grass is nicely cut.  
Ančička was reaping it, she is still very small,  
I will wait for her until she finishes cutting."
VKR_42,NEZAŘAZENO,"1.  
The donkey driver once had a donkey,  
the donkey wanted to die.  
Houvyj ah houvyj,  
only you my little donkey,  
I will buy you a bassline,  
don't grumble, grunt grunt grunt,  
don't grumble!  

2.  
If you really want to die,  
tell me everything.  

3.  
To the girls, lilac eyes,  
nonsense to the chatty women.  

4.  
For example, we will give it to the string players  
and to the bone comb makers.  

5.  
We will give meat to the butchers  
and leather to the tanners.  

6.  
We dug his grave,  
on the grave we put a thistle."
VKR_43,NEZAŘAZENO,"1.  
The way to Rokycany is golden,  
all covered with blackthorn,  
the blackthorn blooms white,  
my Andulka, open up.  

2.  
Why would I open to you,  
when I am not your beloved,  
when I become your beloved,  
I will open to you like others do.  

3.  
Be jealous, black cherries,  
that my dear walks proudly,  
not proudly like arrogance,  
beware, he will be mine!  

4.  
In the silence of Černice on the little hill,  
a boy is mowing a little meadow,  
the grass is dry, the scythe dull,  
the boy cuts only what cracks."
VKR_44,NEZAŘAZENO,"1.  
When we were passing through Račice, they called to the blacksmith:  
Get up, blacksmith, nail horseshoes to the horses,  
get up, blacksmith, nail horseshoes to the horses.  

2.  
What kind of blacksmith do you have, you neighbors from Račice,  
if he doesn’t know how to nail horseshoes to the horses,  
if he doesn’t know how to nail horseshoes to the horses."
VKR_45,NEZAŘAZENO,"1.  
The riders are across the water,  
the riders are across the water,  
how nicely their horses go,  
how nicely their horses go,  
my maiden.  

2.  
And I will join them too,  
I can’t watch over you anymore,  
I will join them,  
I can’t watch over you anymore.  

3.  
Blue eyes, go to sleep,  
so you can get up in the morning,  
so you can, blue eyes,  
get up in the morning."
VKR_46,NEZAŘAZENO,"1.  
Fly, messenger, fly  
over the Doubrava village,  
greet my dear,  
my lovely Andulka,  
that I am at the fair today.  

2.  
Since you are at the fair today,  
what have you brought me?  
I brought you the fair,  
the fair will sadden you,  
that you won't get me.  

3.  
Bought love  
is never lasting.  
True love is more lasting,  
given by God,  
tied with a ribbon.  

4.  
One word is better  
than many papers.  
Paper tears,  
a word lasts long,  
it is worth a lot."
