item_id,Filename,translation
Pod_827,Kmeln_247_Pokladu ya kladku,"1. – I will lay a footbridge  
And across the little river, –  
Willow one.  
2. But who will take me home today, –  
Young one.  
3. – Do not grieve, girl,  
Do not grieve, fishergirl,  
Do not grieve.  
4. And come close  
To my heart.  
5. I, my dear,  
Will cross over that footbridge.  
6. I will lead you, beloved,  
To your gate."
Pod_828,Kmeln_248_Postavliu kladochku,"1. I will lay a little bridge  
Over the little ant  
And the willow.  
2. It’s time for the young ladies  
To go home.  
3. Young Hanusya,  
Stay.  
4. With young Ivanko  
Say farewell."
Pod_829,Kmeln_249_Zhuchkovetskyi stav,"1. Zhuchkovetsky Pond,  
Vysvarovetsky Pond  
All merged together.  
2. There Vasylko  
And Ivan  
Fought over Hanusya.  
3. – Don’t fight,  
Don’t quarrel,  
I won’t be yours,  
Hey, I won’t be yours.  
4. I will buy a handkerchief  
For Vasylko,  
I will be Petrova,  
Hey, I will be Petrova."
Pod_830,Kmeln_250_Oi pyd biloiu berezoiu,"1. Oh, under the white birch tree,  
Oh, it is neatly swept there.  
2. Oh, there is Maritsa with goods, with goods.  
With what kind of goods? – With hats.  
3. I sell to all the boys,  
Only to Hryhorets I give on credit."
Pod_831,Kmeln_251_Oi v vyshnevomu sadu,"1. Oh, in the cherry orchard,  
There the little cuckoo is calling.  
2. Oh, there the cherry tree is blooming,  
The Cossack is leading his horse.  
3. He leads the horse to the water  
With silk reins.  
4. While he was watering the horse,  
He stood with the girl.  
5. Oh, what does it matter to me  
That I stand with her?  
6. If only the Lord would grant me  
That I marry her."
Pod_832,Kmeln_252_Kotyvsia misiats ponad dorozhku,"1. The moon rolled over the path,  
And our Ivanko is lame on one leg.  
2. Give a stick – to lean on,  
To get to Hannusia.  
3. Hannusia has fierce dogs,  
No one can go out, they chase everyone away.  
4. Hannusia came out and spoke,  
She drove the fierce dogs away:  
5. “Fierce dogs, sleep in the straw!  
And you, Ivanko, go into the house!  
6. And you, Ivanko, go into the house:  
Should I give you a little towel?  
7. She gave the little towel, tied his hands,  
And also hugged and kissed him."
Pod_833,"Kmeln_255_Oi v poli, poli","1. Oh, in the field, the field  
Under the buckwheat  
A little horse is grazing  
And with a bridle.  
2. – Oh horse, horse,  
Let yourself be caught,  
Let yourself be caught  
And even saddled.  
3. Because we will ride  
To drink mead-beer,  
[To drink mead-beer,]  
To court a girl.  
4. And that girl  
Was tying buckwheat,  
Was tying buckwheat,  
She said to the boy:  
5. – I don’t like beer,  
Because it makes noise,  
I don’t like a show-off,  
Because he is arrogant.  
6. I like honey,  
Because it is sweet,  
I like the boy –  
Because he is young."
Pod_834,"Kmeln_256_Tekly richky, brynily","1. Rivers flowed, they murmured  
To Zinunya without shade.  
2. And in Zinunya was a cherry orchard,  
There they gathered the boys in a warehouse.  
3. Oh, they gathered, gathered,  
They gave honey-wine.  
4. And Vasylko gave more,  
Because he liked Zinunya.  
5. Oh, he liked, liked the black horse,  
She gave him a scarf made of silk."
Pod_835,Kmeln_257_Ой червоно сонце сходить,"1. Oh, the red sun is rising,  
Shining,  
Young Petrunko,  
Hey, is saddling his horse.  
2. He saddled his little horse  
By the candlelight,  
Riding to Manyusya,  
Hey, at night.  
3. When he arrived under the window,  
He whistled,  
Young Manyusya,  
Hey, was not at home.  
4. Young Manyusya  
Was somewhere,  
That from midnight till dawn,  
Hey, she was not out.  
5. And in the evening, she was combing  
Her fair hair,  
And at midnight, putting on  
Hey, her shoes.  
6. And at midnight, putting on  
Her shoes,  
At dawn, washing  
Hey, her white face.  
7. At dawn, washing  
Her white face,  
Waiting for young Ivan,  
Hey, waiting."
Pod_836,"Kmeln_258_Kupala, divonka","1. Kupala, girl,  
Kupala,  
The sun was shining  
On Ivan.  

2. Where the sun walks,  
There it plays,  
There Ivan saddles  
His little horse.  

3. Saddle up, saddle up the little horse  
By the candle,  
Because you will ride to the midnight  
Feast.  

4. When he arrived at the meadow,  
He whistled,  
But I did not find  
My Marusya anymore.  

5. – And somewhere my Marusya  
Has grown splendid,  
So she did not come out  
To the feast with me.  

6. – Oh, she did not come out to the feast,  
She had no time,  
Because since the evening they were combing  
The dew from her hair."
Pod_837,"Kmeln_260v_Oi na Ivana, na Kupaila","1. Oh, on Ivan Kupala Day,  
There a little swallow was bathing.  
2. There the little swallow was bathing,  
On the shore it was drying itself."
Pod_838,"Kmeln_260_Oi na Ivana, na Kupaila","1. Oh, on Ivan Kupala Day,  
There a little swallow was bathing.  
2. There a little swallow was bathing,  
On the shore she was drying herself."
Pod_839,Kmeln_261_Oi u poli krynychenka,"1. Oh, in the field there is a little spring,  
A little cuckoo was bathing.  
2. She bathed, washed herself,  
Dried herself on the shore.  
3. She dried herself on the shore,  
There Marusya was sorrowful:  
4. She had not yet woven the towels,  
But she already loved Vasylko.  
5. The towels were still on the loom,  
But Vasylko was already sitting in the house."
Pod_840,"Kmeln_263_Oi na Yivana, na Kupaila","1. Oh, on Ivana, on Kupala,  
There a swallow was bathing.  
2. Oh, it was bathing in the river,  
On the little shore it was drying.  
3. On the little shore it was drying,  
The girl Marusya was grieving."
Pod_841,"Kmeln_266_[Oi na hor]odi, kupailytsia","1. Oh, in the garden, the bathhouse flower,  
There the little cuckoo was bathing.  
2. On the little shore, she was drying herself,  
The girl Marusya was grieving:  
3. I haven't even finished washing the scarves,  
And I already like Ivan.  
4. I still have scarves on the loom,  
And Ivan is already in the house."
Pod_842,Kmeln_267_Oi na horodi kupalnytsia,"1. Oh, on the garden, a marsh marigold,  
There a little cuckoo was bathing.  
2. On the little shore, she was drying herself,  
The magpie daughter was sighing,  
3. Because she hadn’t even washed the handkerchief yet,  
But Ivanka was already liked.  
4. Because the handkerchief was still on the loom,  
But Ivanko was already in her house."
Pod_843,Kmeln_268_Oi lytiv shuliak kriz vulytsiu,"1. Oh, Shulyak flew through the street  
And kidnapped some worker woman.  
2. After him, Ivan: – Hey, hey, hey, hey!  
Give back that woman, give her back, give her back.  
3. Give back that worker woman  
[And take yourself] a lazy one."
Pod_844,Kmeln_269_Oi letiv shuliak bez hulytsiu,"1. Oh, a bunting was flying without a stick,  
He kidnapped Zoyunya, the worker.  
2. Volodya runs: – Hey, hey, hey, hey,  
Give back Zoyunya, give her back, give her back.  
3. My Zoyunya is a worker  
Also a gardener in the vegetable patch.  
4. Oh, she plows the field until she sweats. –  
Volodya runs until he faints.  
       *       *       *  
1. Oh, in the garden there is a burdock, burdock,  
May the boys’ bellies swell because of it.  
2. Oh, let them swell, let them know,  
Let them not break the water lilies.  
3. Because that water lily is linked to the moon,  
Maybe some will get married."
Pod_845,"Kmeln_271_Na Kupaila, na Yivana","1. On Kupala Night, on Ivan's Day,  
A beautifully dressed girl came out.  
2. The boys were watching her,  
But were shy to greet her.  
3. But Ivanko was not shy—  
He approached Hanusia and greeted her."
Pod_846,"Kmeln_272_Na sviatoho Yana, Yana","1. On St. John’s Day, Jana,  
Nastunya was beautifully dressed.  
2. The boys are walking, they meet,  
They are shy to greet.  
3. But Volodya was not shy,  
He took her hand and greeted her.  
4. He took her hand and greeted,  
Asked about her father:  
5. – You, young Nastunya,  
Is your father at home?  
6. – Oh, he is at home sometimes, –  
He walks around the garden.  
7. He walks around the garden,  
Looking for his son-in-law."
Pod_847,"Kmeln_274_Oi ty, Mariiko, oi ty","1. – Oh you, Maryko, oh you,  
Where can I come to you?  
– Through the garden, Ivanyu, through the garden,  
Good horilka with honey.  
2. And a little pillow under the side  
Also for the little horse as a bridle.  
Young Maryka  
Pressed close to her heart."
Pod_848,Kmeln_276_Oi siaiala zironka,"1. Oh, the little star was shining,  
It was shining.  
– With whom, Zoyunya,  
Were you standing?  

2. – With you, Volodya,  
With you,  
Like the bright moon  
With the star.  

3. – How did you, Zoyunya,  
Recognize  
That you called me the moon?  

4. – By your speech, Volodya,  
By your speech,  
And also by your tall hat.  

5. And also by your tall hat,  
That mother bought  
In Lviv.  
       *       *       *  
1. Oh, on the hill, the little wheat  
Was standing,  
There young Zoyunya  
Was reaping.  

2. When Volodya arrived,  
He took off his hat:  
– God help you, Zoyunya.  

3. [God help you, Zoyunya,]  
From this little wheat  
There will be a loaf,  

4. From this little wheat  
There will be seed,  
You will have, Zoyunya,  
A wedding.  

5. On Saturday, Zoyunya,  
On Saturday,  
I desire you.  

6. – On Sunday, Volodya,  
On Sunday,  
I have hope for you.  
       *       *       *  
1. Oh, in the forest, in the grove,  
On the oak,  
There hung a cradle  
On a cord.  

2. Oh, who was rocking  
In that cradle?  
There young Volodya  
Was swaying.  

3. – Rock me, boys,  
High up,  
Let me look far away.  

4. Where my Zoyunya  
Is passing by,  
Wearing embroidered sleeves,  
She glimmers.  

5. [Wearing embroidered sleeves,]  
She shines with golden rings."
Pod_849,"Kmeln_280_Oi uhoru, sonechko","1. Oh, up above, little sun,  
Up above,  
Ivanko is setting out  
The pantry.  
2. When his Hanusya  
Comes to him,  
She quietly  
Speaks to him:  
3. – You’re setting out the pantry, Ivanko,  
Break, break a little window  
From the outside.  
4. So that a nightingale  
Would fly to me,  
So that he would wake me  
Early in the morning.  
5. – Why do you need a nightingale, Hanusya?  
– I have a dear mother.  
6. She will wake you early,  
And when she comes outside  
She will scold:  
7. – The wandering daughter-in-law,  
She sleeps, she sleeps,  
Oh, how her little head  
Does not ache?  
8. Oh, how her little head  
Does not ache?  
Oh, how she does not want  
To work?"
Pod_850,"Kmeln_281_Oi maiky, maiky, maivkoiu","1. Oh, mothers, mothers, with the May celebration  
To a foreign village after a girl.  
2. Oh, the night of St. Peter’s feast is short  
Our girl did not get enough sleep.  
3. She did not get enough sleep, did not have fun,  
Did not spend the night with the Cossack."
Pod_851,Kmeln_282_Persha nichka petrivochka,"1. The first night of Petrivka,  
Maria the girl did not sleep well.  
Chorus:  
Kupaylo, Kupaylo on Ivan's day!  
2. For three nights she did not sleep,  
She was twisting the cords.  
Chorus."
Pod_852,Kmeln_284_Malu ya nichku mala,"1. I had a short night  
And I did not get enough sleep.  
2. May the rooster be annoyed  
That he woke me up so early.  
3. Cause, God, the night  
For my dark eyes.  
4. Cause also the second one  
For me, a young woman."
Pod_853,Kmeln_285_Oi u poliu pshenychenka,"1. Oh, in the wheat field,  
In the field,  
Hannusenka was picking  
From the couch grass.  
2. And Vasylunya arrived,  
Took off his hat:  
– God help you, Hannununya!  
Help!  
3. God help you, Hannununya!  
Help!  
There will be from this wheat  
A loaf of bread.  
4. There will be from this wheat  
Seeds,  
When is your wedding,  
Hannununya?  
5. – On Saturday, Vasylunya,  
On Saturday,  
Because I have a desire  
For you.  
6. On Sunday, Vasylunya,  
On Sunday,  
Because I have hope  
For you."
Pod_854,Kmeln_286_Oi u poli pshenychenka,"1. Oh, in the field, the wheat  
Was standing,  
Oh, there a girl  
Was reaping it.  
2. When a young man arrived,  
He took off his cap:  
""God bless you, young lady,  
Please help me!""  
3. ""God bless you, young lady,  
Please help me,  
When will this wheat  
Become a loaf of bread?""  
4. ""On Sunday, young man,  
On Sunday,  
Because I have  
Hope for you.""  
5. ""And on Saturday, young man,  
On Saturday,  
Because I have  
Desire for you."""
Pod_855,"Kmeln_287v_Oi u lisi, oi u lisi","1. Oh, in the forest, oh, in the forest,  
On the maple,  
There hung a cradle  
On it.  
2. – Oh, rock me, boys,  
High up,  
I will see my beloved  
Far away,  
3. Where my dear, dark-browed one  
Is walking,  
Shining with golden rings!  
4. Shining with golden rings,  
He is walking  
With another girl.  
5. He is walking  
With another girl,  
But he forgets  
About me, the young one!  

№ 8  
1. Oh, in the forest, oh, in the forest,  
On the oak,  
There hung a cradle  
On it.  
2. And in that cradle  
Rocked,  
Young Ivanko  
Was swaying:  
3. – Oh, rock me, boys,  
High up,  
Oh, let me see  
Far away,  
4. Oh, where my girl is walking,  
Waving a silk scarf.  
5. Waving a silk scarf,  
She is waiting for me,  
The young one!"
Pod_856,Kmeln_289_A vzhe  sontse kotytsia,"1. And the sun is already setting,  
We want to go home.  
Our lord, ours,  
It’s time for us to go home.  

2. And it’s already time,  
The moon has risen over the yard.  
Our lord, ours,  
It’s time for us to go home.  

3. And the sun is already on the wheat,  
Let us go, sir, young women.  
Our lord, ours,  
It’s time for us to go home.  

4. And it’s already time,  
The moon and the star have risen.  
Our lord, ours,  
It’s time for us to go home.  

5. And the sun is already behind the ponds,  
Let us go, sir, with the lads.  
Our lord, ours,  
It’s time for us to go home.  

6. And the sun is already behind the hill,  
I will go home now.  
Our lord, ours,  
It’s time for us to go home."
